STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,MLY-GRDD-BASE40,Completeness Flag,MLY-GRDD-BASE45,Completeness Flag,MLY-GRDD-BASE50,Completeness Flag,MLY-GRDD-BASE55,Completeness Flag,MLY-GRDD-BASE57,Completeness Flag,MLY-GRDD-BASE60,Completeness Flag,MLY-GRDD-BASE65,Completeness Flag,MLY-GRDD-BASE70,Completeness Flag,MLY-GRDD-BASE72,Completeness Flag,MLY-GRDD-TB4886,Completeness Flag,MLY-GRDD-TB5086,Completeness Flag,MLY-TMIN-PRBOCC-LSTH016,Completeness Flag,MLY-TMIN-PRBOCC-LSTH020,Completeness Flag,MLY-TMIN-PRBOCC-LSTH024,Completeness Flag,MLY-TMIN-PRBOCC-LSTH028,Completeness Flag,MLY-TMIN-PRBOCC-LSTH032,Completeness Flag,MLY-TMIN-PRBOCC-LSTH036,Completeness Flag,MLY-CLDD-BASE45,Completeness Flag,MLY-CLDD-BASE50,Completeness Flag,MLY-CLDD-BASE55,Completeness Flag,MLY-CLDD-BASE57,Completeness Flag,MLY-CLDD-BASE60,Completeness Flag,MLY-CLDD-NORMAL,Completeness Flag,MLY-CLDD-BASE70,Completeness Flag,MLY-CLDD-BASE72,Completeness Flag,MLY-HTDD-BASE40,Completeness Flag,MLY-HTDD-BASE45,Completeness Flag,MLY-HTDD-BASE50,Completeness Flag,MLY-HTDD-BASE55,Completeness Flag,MLY-HTDD-BASE57,Completeness Flag,MLY-HTDD-BASE60,Completeness Flag,MLY-HTDD-NORMAL,Completeness Flag,MLY-PRCP-25PCTL,Completeness Flag,MLY-SNOW-25PCTL,Completeness Flag,MLY-PRCP-50PCTL,Completeness Flag,MLY-SNOW-50PCTL,Completeness Flag,MLY-PRCP-75PCTL,Completeness Flag,MLY-SNOW-75PCTL,Completeness Flag,MLY-PRCP-NORMAL,Completeness Flag,MLY-SNOW-NORMAL,Completeness Flag,MLY-SNOW-AVGNDS-GE001TI,Completeness Flag,MLY-SNOW-AVGNDS-GE010TI,Completeness Flag,MLY-SNOW-AVGNDS-GE100TI,Completeness Flag,MLY-SNOW-AVGNDS-GE030TI,Completeness Flag,MLY-SNOW-AVGNDS-GE050TI,Completeness Flag,MLY-PRCP-AVGNDS-GE001HI,Completeness Flag,MLY-PRCP-AVGNDS-GE010HI,Completeness Flag,MLY-PRCP-AVGNDS-GE050HI,Completeness Flag,MLY-PRCP-AVGNDS-GE100HI,Completeness Flag,MLY-SNWD-AVGNDS-GE001WI,Completeness Flag,MLY-SNWD-AVGNDS-GE010WI,Completeness Flag,MLY-SNWD-AVGNDS-GE003WI,Completeness Flag,MLY-SNWD-AVGNDS-GE005WI,Completeness Flag,MLY-TMAX-AVGNDS-GRTH100,Completeness Flag,MLY-TMAX-AVGNDS-GRTH040,Completeness Flag,MLY-TMAX-AVGNDS-GRTH050,Completeness Flag,MLY-TMAX-AVGNDS-GRTH060,Completeness Flag,MLY-TMAX-AVGNDS-GRTH070,Completeness Flag,MLY-TMAX-AVGNDS-GRTH080,Completeness Flag,MLY-TMAX-AVGNDS-GRTH090,Completeness Flag,MLY-TMAX-AVGNDS-LSTH032,Completeness Flag,MLY-TMIN-AVGNDS-LSTH000,Completeness Flag,MLY-TMIN-AVGNDS-LSTH010,Completeness Flag,MLY-TMIN-AVGNDS-LSTH020,Completeness Flag,MLY-TMIN-AVGNDS-LSTH032,Completeness Flag,MLY-TMIN-AVGNDS-LSTH040,Completeness Flag,MLY-TMIN-AVGNDS-LSTH050,Completeness Flag,MLY-TMIN-AVGNDS-LSTH060,Completeness Flag,MLY-TMIN-AVGNDS-LSTH070,Completeness Flag,MLY-TAVG-NORMAL,Completeness Flag,MLY-DUTR-NORMAL,Completeness Flag,MLY-TMAX-NORMAL,Completeness Flag,MLY-TMIN-NORMAL,Completeness Flag,MLY-TAVG-STDDEV,Completeness Flag,MLY-DUTR-STDDEV,Completeness Flag,MLY-TMAX-STDDEV,Completeness Flag,MLY-TMIN-STDDEV,Completeness Flag
GHCND:USC00357310,ROME 2 NW OR US,1037.8,42.8592,-117.6569,201009,606,R,458,R,315,R,187,R,143,R,87,R,27,R,4,R,2,R,477,R,444,R,0,S,61,S,307,S,678,S,930,S,988,S,458,R,315,R,187,R,143,R,87,R,27,R,4,R,2,R,-7777,R,2,R,9,R,31,R,47,R,81,R,171,R,9,S,0,S,20,S,0,S,62,S,0,S,42,S,0,S,0,S,0,S,0,S,0,S,0,S,24,S,10,S,1,S,-7777,S,0,S,0,S,0,S,0,S,0,R,300,R,300,R,291,R,257,R,177,R,50,R,0,R,0,R,0,R,1,R,43,R,162,R,277,R,298,R,300,R,602,R,412,R,808,R,396,R,26,R,34,R,36,R,24,R
GHCND:USC00357310,ROME 2 NW OR US,1037.8,42.8592,-117.6569,201010,289,S,165,S,76,S,26,S,14,S,4,S,-7777,S,-7777,S,0,S,299,S,269,S,502,S,832,S,973,S,1000,S,1000,S,1000,S,165,S,76,S,26,S,14,S,4,S,-7777,S,-7777,S,0,S,15,S,44,S,110,S,215,S,265,S,348,S,499,S,23,S,0,S,43,S,0,S,83,S,0,S,60,S,0,S,0,S,0,S,0,S,0,S,0,S,51,S,23,S,3,S,0,S,0,S,0,S,0,S,0,S,0,S,309,S,294,S,234,S,123,S,35,S,2,S,0,S,-7777,S,1,S,30,S,182,S,268,S,307,S,310,S,310,S,489,S,367,S,672,S,306,S,25,S,45,S,38,S,29,S
GHCND:USC00357310,ROME 2 NW OR US,1037.8,42.8592,-117.6569,201011,65,S,24,S,7,S,1,S,1,S,-7777,S,0,S,0,S,0,S,80,S,63,S,925,S,992,S,1000,S,1000,S,1000,S,1000,S,24,S,7,S,1,S,1,S,-7777,S,0,S,0,S,0,S,143,S,250,S,383,S,528,S,587,S,677,S,826,S,44,S,0,P,70,S,0,P,102,S,3,P,74,S,10,P,5,C,4,C,0,C,-7777,C,-7777,C,80,C,29,C,1,C,0,C,8,C,0,C,2,C,1,C,0,S,260,S,152,S,56,S,8,S,0,S,0,S,8,S,3,S,21,S,93,S,234,S,284,S,299,S,300,S,300,S,375,S,261,S,505,S,244,S,37,S,44,S,46,S,41,S
GHCND:USC00357310,ROME 2 NW OR US,1037.8,42.8592,-117.6569,201012,9,S,2,S,-7777,S,-7777,S,-7777,S,0,S,0,S,0,S,0,S,11,S,7,S,998,R,1000,R,1000,R,1000,R,1000,R,1000,R,2,S,-7777,S,-7777,S,-7777,S,0,S,0,S,0,S,0,S,361,S,509,S,662,S,817,S,879,S,972,S,1127,S,28,R,0,P,68,R,0,P,122,R,90,P,98,R,43,P,12,S,9,S,0,S,3,S,1,S,82,S,30,S,1,S,0,S,63,S,3,S,30,S,20,S,0,S,146,S,37,S,3,S,0,S,0,S,0,S,62,S,18,S,63,S,171,S,290,S,308,S,310,S,310,S,310,S,287,S,212,S,392,S,181,S,43,S,36,S,41,S,51,S
GHCND:USC00356907,PROSPECT 2 SW OR US,756.5,42.7342,-122.5164,201001,58,C,13,C,1,C,-7777,C,0,C,0,C,0,C,0,C,0,C,55,C,40,C,417,S,696,S,915,S,989,S,1000,S,1000,S,13,C,1,C,-7777,C,0,C,0,C,0,C,0,C,0,C,75,C,185,C,328,C,482,C,544,C,637,C,792,C,375,R,0,P,597,R,12,P,696,R,142,P,586,R,65,P,28,C,25,C,-7777,C,13,C,5,C,166,C,125,C,41,C,9,C,75,S,21,S,66,S,51,S,0,C,266,C,133,C,25,C,-7777,C,0,C,0,C,1,C,0,C,2,C,20,C,195,C,290,C,310,C,310,C,310,C,394,C,189,C,489,C,300,C,29,C,38,C,35,C,33,C
GHCND:USC00356907,PROSPECT 2 SW OR US,756.5,42.7342,-122.5164,201002,92,C,27,C,4,C,-7777,C,-7777,C,0,C,0,C,0,C,0,C,92,C,73,C,253,C,538,C,853,C,989,C,1000,C,1000,C,27,C,4,C,-7777,C,-7777,C,0,C,0,C,0,C,0,C,43,C,118,C,235,C,371,C,427,C,511,C,651,C,283,R,0,P,381,R,3,P,568,R,30,P,456,R,32,P,17,S,16,S,0,S,7,S,2,S,148,C,103,C,30,C,7,C,44,S,12,S,35,S,30,S,0,C,263,C,172,C,65,C,10,C,0,C,0,C,1,C,-7777,C,2,C,11,C,171,C,267,C,280,C,280,C,280,C,418,C,226,C,531,C,304,C,28,C,41,C,41,C,27,C
GHCND:USC00356907,PROSPECT 2 SW OR US,756.5,42.7342,-122.5164,201003,168,C,66,C,16,C,2,C,1,C,-7777,C,0,C,0,C,0,C,152,C,128,C,25,C,161,C,599,C,951,C,1000,C,1000,C,66,C,16,C,2,C,1,C,-7777,C,0,C,0,C,0,C,19,C,73,C,177,C,318,C,379,C,471,C,626,C,317,S,0,S,381,S,0,S,497,S,30,S,430,S,27,S,8,S,8,S,0,S,5,S,2,S,167,C,104,C,26,C,5,C,11,S,0,S,5,S,2,S,0,C,305,C,237,C,118,C,29,C,-7777,C,0,C,0,C,0,C,0,C,3,C,156,C,285,C,309,C,310,C,310,C,448,C,247,C,572,C,324,C,26,C,37,C,40,C,20,C
GHCND:USC00356907,PROSPECT 2 SW OR US,756.5,42.7342,-122.5164,201004,264,S,144,S,64,S,20,S,11,S,4,S,-7777,S,-7777,S,0,S,217,S,190,S,0,C,16,C,295,C,829,C,994,C,1000,C,144,S,64,S,20,S,11,S,4,S,-7777,S,-7777,S,0,S,6,S,36,S,106,S,212,S,263,S,346,S,492,S,200,S,0,S,299,S,0,S,466,S,5,S,332,S,7,S,4,S,4,S,0,S,1,S,0,S,143,C,92,C,18,C,2,C,0,S,0,S,0,S,0,S,0,S,298,S,259,S,160,S,79,S,15,S,0,S,0,S,0,C,0,C,0,C,95,C,242,C,299,C,300,C,300,C,486,S,272,S,622,S,350,C,26,S,33,S,40,S,19,C
GHCND:USC00356907,PROSPECT 2 SW OR US,756.5,42.7342,-122.5164,201005,464,S,312,S,183,S,89,S,64,S,36,S,10,S,1,S,-7777,S,340,S,307,S,0,C,0,C,59,C,424,C,837,C,989,C,312,S,183,S,89,S,64,S,36,S,10,S,1,S,-7777,S,-7777,S,4,S,30,S,91,S,128,S,193,S,322,S,167,S,0,S,274,S,0,S,366,S,0,S,278,S,0,S,0,C,0,C,0,C,0,C,0,C,110,C,67,C,20,C,3,C,0,C,0,C,0,C,0,C,-7777,S,310,S,304,S,250,S,150,S,57,S,10,S,0,S,0,C,0,C,0,C,38,C,155,C,292,C,310,C,310,C,550,S,298,S,699,S,400,C,29,S,42,S,45,S,23,C
GHCND:USC00356907,PROSPECT 2 SW OR US,756.5,42.7342,-122.5164,201006,633,S,483,S,336,S,203,S,158,S,100,S,37,S,9,S,5,S,445,S,407,S,0,C,0,C,0,C,17,C,342,C,787,C,483,S,336,S,203,S,158,S,100,S,37,S,9,S,5,S,0,S,-7777,S,3,S,20,S,35,S,67,S,154,S,51,S,0,S,131,S,0,S,208,S,0,S,130,S,0,S,0,C,0,C,0,C,0,C,0,C,58,C,37,C,8,C,1,C,0,C,0,C,0,C,0,C,1,S,300,S,300,S,288,S,228,S,122,S,23,S,0,S,0,S,0,S,0,S,5,S,61,S,239,S,297,S,300,S,611,S,322,S,772,S,450,S,24,S,27,S,34,S,17,S
GHCND:USC00356907,PROSPECT 2 SW OR US,756.5,42.7342,-122.5164,201007,878,S,724,S,569,S,414,S,354,S,267,S,139,S,51,S,30,S,592,S,545,S,0,S,0,S,0,S,0,S,11,S,188,S,724,S,569,S,414,S,354,S,267,S,139,S,51,S,30,S,0,S,0,S,-7777,S,1,S,2,S,8,S,35,S,5,S,0,C,20,S,0,C,78,S,0,C,63,S,0,C,0,C,0,C,0,C,0,C,0,C,25,C,14,C,4,C,1,C,0,C,0,C,0,C,0,C,13,S,310,S,310,S,310,S,302,S,252,S,124,S,0,S,0,C,0,C,0,C,0,C,11,C,167,C,304,C,310,C,684,S,378,S,873,S,494,C,30,S,30,S,41,S,25,C
GHCND:USC00356907,PROSPECT 2 SW OR US,756.5,42.7342,-122.5164,201008,873,C,718,C,563,C,408,C,347,C,259,C,130,C,46,C,27,C,589,C,544,C,0,C,0,C,0,C,0,C,0,C,167,C,718,C,563,C,408,C,347,C,259,C,130,C,46,C,27,C,0,C,0,C,-7777,C,1,C,2,C,6,C,32,C,3,C,0,C,15,C,0,C,123,C,0,C,65,C,0,C,0,C,0,C,0,C,0,C,0,C,25,C,14,C,5,C,1,C,0,C,0,C,0,C,0,C,13,C,310,C,310,C,310,C,301,C,265,C,135,C,0,C,0,C,0,C,0,C,0,C,16,C,197,C,306,C,310,C,681,C,396,C,880,C,483,C,19,C,34,C,31,C,19,C
GHCND:USC00356907,PROSPECT 2 SW OR US,756.5,42.7342,-122.5164,201009,672,S,522,S,375,S,240,S,191,S,127,S,48,S,11,S,5,S,483,S,449,S,0,C,0,C,0,C,109,C,578,C,927,C,522,S,375,S,240,S,191,S,127,S,48,S,11,S,5,S,0,S,-7777,S,3,S,18,S,29,S,55,S,127,S,26,S,0,S,97,S,0,S,143,S,0,S,116,S,0,S,0,C,0,C,0,C,0,C,0,C,47,C,28,C,6,C,3,C,0,C,0,C,0,C,0,C,5,S,300,S,299,S,291,S,257,S,182,S,70,S,0,S,0,C,0,C,0,C,10,C,88,C,267,C,300,C,300,C,624,S,391,S,819,S,429,C,29,S,37,S,45,S,18,C
GHCND:USC00356907,PROSPECT 2 SW OR US,756.5,42.7342,-122.5164,201010,416,S,272,S,150,S,64,S,42,S,21,S,4,S,-7777,S,-7777,S,333,S,302,S,0,C,20,C,189,C,702,C,990,C,1000,C,272,S,150,S,64,S,42,S,21,S,4,S,-7777,S,-7777,S,1,S,12,S,45,S,114,S,154,S,226,S,364,S,192,S,0,S,299,S,0,S,411,S,0,S,296,S,0,S,0,C,0,C,0,C,0,C,0,C,88,C,60,C,21,C,6,C,0,S,0,S,0,S,0,S,0,S,310,S,296,S,242,S,158,S,54,S,13,S,0,S,0,C,0,C,-7777,C,62,C,208,C,307,C,310,C,310,C,534,S,324,S,696,S,372,C,27,S,42,S,45,S,17,C
GHCND:USC00356907,PROSPECT 2 SW OR US,756.5,42.7342,-122.5164,201011,123,C,48,C,12,C,2,C,1,C,-7777,C,-7777,C,0,C,0,C,95,C,76,C,87,C,289,C,627,C,913,C,994,C,1000,C,48,C,12,C,2,C,1,C,-7777,C,-7777,C,0,C,0,C,35,C,109,C,224,C,363,C,422,C,512,C,661,C,466,S,0,P,602,S,0,P,902,S,10,P,675,S,23,P,8,C,7,C,0,C,3,C,2,C,181,C,129,C,48,C,13,C,19,S,1,S,12,S,6,S,0,C,283,C,172,C,65,C,8,C,0,C,0,C,0,C,0,C,-7777,C,7,C,135,C,258,C,298,C,300,C,300,C,430,C,197,C,528,C,331,C,30,C,40,C,40,C,30,C
GHCND:USC00356907,PROSPECT 2 SW OR US,756.5,42.7342,-122.5164,201012,40,S,7,S,-7777,S,0,S,0,S,0,S,0,S,0,S,0,S,38,S,27,S,364,C,686,C,930,C,997,C,1000,C,1000,C,7,S,-7777,S,0,S,0,S,0,S,0,S,0,S,0,S,94,S,216,S,365,S,519,S,581,S,674,S,829,S,366,R,0,P,763,R,25,P,1090,R,57,P,765,R,38,P,20,S,19,S,-7777,S,9,S,4,S,174,S,133,S,54,S,21,S,47,S,6,S,34,S,20,S,0,S,251,S,104,S,14,S,-7777,S,0,S,0,S,2,S,-7777,S,5,S,22,S,200,S,295,S,310,S,310,S,310,S,383,S,173,S,469,S,296,S,22,S,37,S,32,S,25,S
GHCND:USC00358884,VERNONIA 2 OR US,190.5,45.865,-123.19,201001,40,S,7,S,-7777,S,0,S,0,S,0,S,0,S,0,S,0,S,18,S,10,S,337,S,615,S,874,S,988,S,1000,S,1000,S,7,S,-7777,S,0,S,0,S,0,S,0,S,0,S,0,S,102,S,224,S,372,S,527,S,589,S,682,S,837,S,546,C,0,S,746,C,0,S,876,C,2,S,730,C,13,S,6,S,4,S,0,S,1,S,1,S,207,C,146,C,51,C,15,C,8,S,1,S,5,S,4,S,0,C,249,C,70,C,1,C,0,C,0,C,0,C,5,C,0,S,2,S,24,S,172,S,282,S,310,S,310,S,310,S,380,S,142,S,451,C,309,S,26,S,29,S,26,C,33,S
GHCND:USC00358884,VERNONIA 2 OR US,190.5,45.865,-123.19,201002,56,S,12,S,1,S,-7777,S,-7777,S,0,S,0,S,0,S,0,S,47,S,33,S,342,S,584,S,829,S,982,S,1000,S,1000,S,12,S,1,S,-7777,S,-7777,S,0,S,0,S,0,S,0,S,66,S,161,S,291,S,430,S,486,S,570,S,710,S,309,C,0,S,443,C,0,S,650,C,30,S,517,C,22,S,8,S,5,S,-7777,S,2,S,1,S,164,C,116,C,34,C,8,C,9,S,0,S,5,S,2,S,0,C,255,C,126,C,18,C,0,C,0,C,0,C,3,C,1,S,6,S,23,S,164,S,257,S,280,S,280,S,280,S,397,S,191,S,492,C,301,S,31,S,30,S,33,C,36,S
GHCND:USC00358884,VERNONIA 2 OR US,190.5,45.865,-123.19,201003,127,S,41,S,7,S,1,S,-7777,S,-7777,S,0,S,0,S,0,S,98,S,76,S,0,S,138,S,497,S,912,S,998,S,1000,S,41,S,7,S,1,S,-7777,S,-7777,S,0,S,0,S,0,S,21,S,90,S,210,S,359,S,420,S,513,S,668,S,358,C,0,C,509,C,0,C,616,C,0,C,506,C,-7777,C,1,C,0,C,0,C,0,C,0,C,195,C,134,C,29,C,5,C,-7777,C,0,C,0,C,0,C,0,C,306,C,205,C,60,C,6,C,0,C,0,C,0,C,0,S,0,S,2,S,132,S,270,S,310,S,310,S,310,S,434,S,203,S,536,C,333,S,22,S,30,S,33,C,18,S
GHCND:USC00358884,VERNONIA 2 OR US,190.5,45.865,-123.19,201004,206,S,93,S,31,S,7,S,3,S,1,S,-7777,S,0,S,0,S,154,S,128,S,0,S,0,S,128,S,619,S,954,S,1000,S,93,S,31,S,7,S,3,S,1,S,-7777,S,0,S,0,S,4,S,40,S,129,S,255,S,311,S,399,S,547,S,256,S,0,S,310,S,0,S,470,S,0,S,379,S,0,S,0,S,0,S,0,S,0,S,0,S,174,S,103,S,19,S,4,S,0,S,0,S,0,S,0,S,0,S,300,S,256,S,103,S,31,S,4,S,0,S,0,S,0,S,0,S,0,S,81,S,243,S,299,S,300,S,300,S,468,S,227,S,581,S,354,S,20,S,26,S,26,S,21,S
GHCND:USC00358884,VERNONIA 2 OR US,190.5,45.865,-123.19,201005,367,S,219,S,104,S,41,S,26,S,12,S,2,S,-7777,S,-7777,S,248,S,216,S,0,S,0,S,0,S,137,S,653,S,960,S,219,S,104,S,41,S,26,S,12,S,2,S,-7777,S,-7777,S,-7777,S,7,S,47,S,138,S,185,S,265,S,410,S,127,S,0,S,228,S,0,S,314,S,0,S,253,S,0,S,0,S,0,S,0,S,0,S,0,S,134,S,74,S,11,S,1,S,0,S,0,S,0,S,0,S,0,S,310,S,303,S,184,S,76,S,22,S,4,S,0,S,0,S,0,S,0,S,25,S,166,S,301,S,310,S,310,S,519,S,241,S,639,S,398,S,22,S,39,S,36,S,22,S
GHCND:USC00358884,VERNONIA 2 OR US,190.5,45.865,-123.19,201006,493,S,344,S,199,S,87,S,58,S,28,S,6,S,1,S,-7777,S,320,S,285,S,0,S,0,S,0,S,0,S,76,S,596,S,344,S,199,S,87,S,58,S,28,S,6,S,1,S,-7777,S,0,S,-7777,S,6,S,44,S,75,S,134,S,262,S,107,C,0,C,164,C,0,C,211,C,0,C,167,C,0,C,0,C,0,C,0,C,0,C,0,C,102,C,50,C,7,C,1,C,0,C,0,C,0,C,0,C,0,C,300,C,300,C,255,C,117,C,37,C,6,C,0,C,0,S,0,S,0,S,-7777,S,68,S,261,S,300,S,300,S,565,S,249,S,689,C,440,S,17,S,32,S,29,C,15,S
GHCND:USC00358884,VERNONIA 2 OR US,190.5,45.865,-123.19,201007,656,S,501,S,346,S,197,S,144,S,83,S,24,S,5,S,2,S,441,S,399,S,0,S,0,S,0,S,0,S,1,S,160,S,501,S,346,S,197,S,144,S,83,S,24,S,5,S,2,S,0,S,0,S,-7777,S,6,S,16,S,47,S,144,S,11,C,0,C,35,C,0,C,72,C,0,C,52,C,0,C,0,C,0,C,0,C,0,C,0,C,45,C,16,C,2,C,-7777,C,0,C,0,C,0,C,0,C,-7777,C,310,C,310,C,305,C,217,C,91,C,23,C,0,C,0,S,0,S,0,S,0,S,27,S,220,S,310,S,310,S,612,S,289,S,756,C,467,S,22,S,41,S,39,C,17,S
GHCND:USC00358884,VERNONIA 2 OR US,190.5,45.865,-123.19,201008,666,S,511,S,357,S,207,S,154,S,89,S,23,S,4,S,2,S,456,S,415,S,0,S,0,S,0,S,0,S,9,S,287,S,511,S,357,S,207,S,154,S,89,S,23,S,4,S,2,S,0,S,0,S,-7777,S,5,S,14,S,42,S,132,S,28,S,0,S,59,S,0,S,92,S,0,S,69,S,0,S,0,S,0,S,0,S,0,S,0,S,42,S,21,S,3,S,0,S,0,S,0,S,0,S,0,S,1,S,310,S,310,S,308,S,236,S,109,S,18,S,0,S,0,S,0,S,0,S,0,S,34,S,232,S,310,S,310,S,615,S,304,S,767,S,463,S,16,S,27,S,21,S,20,S
GHCND:USC00358884,VERNONIA 2 OR US,190.5,45.865,-123.19,201009,514,S,365,S,220,S,102,S,67,S,31,S,5,S,1,S,-7777,S,369,S,334,S,0,S,0,S,16,S,114,S,455,S,864,S,365,S,220,S,102,S,67,S,31,S,5,S,1,S,-7777,S,-7777,S,-7777,S,6,S,37,S,63,S,116,S,240,S,56,C,0,C,134,C,0,C,242,C,0,C,168,C,0,C,0,C,0,C,0,C,0,C,0,C,82,C,45,C,9,C,2,C,0,C,0,C,0,C,0,C,-7777,C,300,C,300,C,281,C,169,C,64,C,9,C,0,C,0,S,0,S,0,S,16,S,110,S,270,S,300,S,300,S,571,S,303,S,723,C,420,S,20,S,47,S,33,C,28,S
GHCND:USC00358884,VERNONIA 2 OR US,190.5,45.865,-123.19,201010,288,S,149,S,55,S,13,S,6,S,2,S,-7777,S,0,S,0,S,206,S,175,S,26,S,82,S,289,S,659,S,914,S,989,S,149,S,55,S,13,S,6,S,2,S,-7777,S,0,S,0,S,3,S,19,S,79,S,193,S,248,S,336,S,490,S,226,C,0,C,351,C,0,C,489,C,0,C,379,C,0,C,0,C,0,C,0,C,0,C,0,C,142,C,87,C,24,C,6,C,0,S,0,S,0,S,0,S,0,C,310,C,295,C,151,C,47,C,5,C,-7777,C,0,C,0,S,0,S,2,S,70,S,198,S,299,S,310,S,310,S,492,S,238,S,611,C,373,S,18,S,47,S,30,C,30,S
GHCND:USC00358884,VERNONIA 2 OR US,190.5,45.865,-123.19,201011,99,S,30,S,5,S,-7777,S,-7777,S,0,S,0,S,0,S,0,S,53,S,35,S,126,S,305,S,592,S,894,S,998,S,1000,S,30,S,5,S,-7777,S,-7777,S,0,S,0,S,0,S,0,S,41,S,122,S,247,S,392,S,452,S,541,S,691,S,467,C,0,S,696,C,0,S,1028,C,0,S,797,C,6,S,3,C,1,C,0,C,1,C,0,C,207,C,155,C,54,C,17,C,3,C,0,C,3,C,-7777,C,0,C,285,C,148,C,16,C,-7777,C,0,C,0,C,2,C,0,S,2,S,12,S,106,S,240,S,297,S,300,S,300,S,419,S,161,S,500,C,339,S,27,S,29,S,28,C,33,S
GHCND:USC00358884,VERNONIA 2 OR US,190.5,45.865,-123.19,201012,29,S,5,S,-7777,S,0,S,0,S,0,S,0,S,0,S,0,S,9,S,4,S,325,S,613,S,913,S,996,S,1000,S,1000,S,5,S,-7777,S,0,S,0,S,0,S,0,S,0,S,0,S,129,S,260,S,411,S,566,S,628,S,721,S,876,S,466,C,0,S,741,C,0,S,1030,C,15,S,803,C,12,S,7,S,5,S,0,S,1,S,-7777,S,194,C,146,C,61,C,17,C,12,S,-7777,S,3,S,2,S,0,C,233,C,36,C,0,C,0,C,0,C,0,C,10,C,-7777,S,8,S,28,S,179,S,289,S,310,S,310,S,310,S,368,S,133,S,434,C,301,S,25,S,23,S,24,C,31,S
GHCND:USC00354606,LACOMB 3 NNE OR US,158.5,44.62528,-122.71889,201001,83,S,27,S,5,S,-7777,S,-7777,S,0,S,0,S,0,S,0,S,35,S,23,S,81,C,316,C,659,C,929,C,997,C,1000,C,27,S,5,S,-7777,S,-7777,S,0,S,0,S,0,S,0,S,77,S,176,S,308,S,459,S,521,S,614,S,769,S,550,S,0,P,799,S,0,P,941,S,0,P,753,S,2,P,3,S,2,S,0,S,1,S,-7777,S,185,S,149,S,57,S,18,S,3,S,0,S,2,S,0,S,0,S,257,S,101,S,10,S,0,S,0,S,0,S,6,S,0,S,0,S,11,S,133,S,249,S,309,S,310,S,310,S,402,S,132,S,468,S,336,S,28,S,20,S,28,S,31,S
GHCND:USC00354606,LACOMB 3 NNE OR US,158.5,44.62528,-122.71889,201002,101,C,32,C,6,C,-7777,C,-7777,C,0,C,0,C,0,C,0,C,62,C,44,C,110,C,311,C,601,C,864,C,989,C,1000,C,32,C,6,C,-7777,C,-7777,C,0,C,0,C,0,C,0,C,38,C,109,C,223,C,357,C,413,C,497,C,637,C,407,S,0,S,553,S,0,S,760,S,23,S,602,S,12,S,6,C,4,C,0,C,1,C,0,C,158,C,123,C,40,C,12,C,0,S,0,S,0,S,0,S,0,C,265,C,161,C,24,C,1,C,0,C,0,C,2,C,0,C,1,C,10,C,116,C,230,C,278,C,280,C,280,C,423,C,173,C,509,C,336,C,27,C,21,C,26,C,31,C
GHCND:USC00354606,LACOMB 3 NNE OR US,158.5,44.62528,-122.71889,201003,189,C,76,C,18,C,2,C,1,C,-7777,C,0,C,0,C,0,C,126,C,100,C,0,C,0,C,85,C,592,C,939,C,1000,C,76,C,18,C,2,C,1,C,-7777,C,0,C,0,C,0,C,8,C,50,C,146,C,286,C,346,C,439,C,594,C,482,S,0,S,569,S,0,S,706,S,0,S,606,S,-7777,S,-7777,S,-7777,S,0,S,0,S,0,S,182,C,145,C,42,C,8,C,0,S,0,S,0,S,0,S,0,C,308,C,243,C,81,C,8,C,0,C,0,C,0,C,0,C,0,C,0,C,84,C,237,C,309,C,310,C,310,C,459,C,197,C,557,C,360,C,23,C,25,C,31,C,20,C
GHCND:USC00354606,LACOMB 3 NNE OR US,158.5,44.62528,-122.71889,201004,277,C,143,C,54,C,15,C,8,C,2,C,-7777,C,-7777,C,-7777,C,181,C,152,C,0,C,0,C,7,C,232,C,818,C,997,C,143,C,54,C,15,C,8,C,2,C,-7777,C,-7777,C,-7777,C,1,C,17,C,78,C,189,C,242,C,326,C,474,C,385,C,0,S,462,C,0,S,623,C,0,S,512,C,0,S,0,C,0,C,0,C,0,C,0,C,172,C,128,C,37,C,3,C,0,C,0,C,0,C,0,C,0,C,300,C,273,C,130,C,45,C,3,C,0,C,0,C,0,C,0,C,0,C,35,C,186,C,297,C,300,C,300,C,492,C,215,C,599,C,385,C,20,C,25,C,27,C,19,C
GHCND:USC00354606,LACOMB 3 NNE OR US,158.5,44.62528,-122.71889,201005,457,C,303,C,166,C,72,C,49,C,25,C,6,C,1,C,-7777,C,291,C,255,C,0,C,0,C,0,C,17,C,288,C,833,C,303,C,166,C,72,C,49,C,25,C,6,C,1,C,-7777,C,0,C,1,C,19,C,80,C,119,C,188,C,323,C,238,S,0,C,352,S,0,C,515,S,0,C,397,S,0,C,0,C,0,C,0,C,0,C,0,C,143,C,101,C,25,C,4,C,0,C,0,C,0,C,0,C,0,C,310,C,307,C,223,C,101,C,28,C,3,C,0,C,0,C,0,C,0,C,5,C,87,C,278,C,310,C,310,C,547,C,231,C,663,C,432,C,19,C,33,C,32,C,18,C
